imdb_id,budget,revenue,original_title,director,genres,release_date,vote_count,vote_average,release_year
tt1276104,30000000,47042000,Looper,Rian Johnson,"['Action', 'Thriller', 'Science Fiction']",2012-09-26,3542,6.5,2012
tt1673434,120000000,829000000,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,"['Adventure', 'Fantasy', 'Drama', 'Romance']",2012-11-13,1668,6.1,2012
tt1790885,40000000,132820716,Zero Dark Thirty,Kathryn Bigelow,"['Thriller', 'Drama', 'History']",2012-12-19,1240,6.5,2012
tt1506999,23000000,33372606,Haywire,Steven Soderbergh,['Thriller'],2012-01-18,339,5.5,2012
tt1646987,150000000,301000000,Wrath of the Titans,Jonathan Liebesman,['Adventure'],2012-03-27,1011,5.5,2012
tt1800741,33000000,140470746,Step Up Revolution,Scott Speer,"['Music', 'Drama', 'Romance']",2012-07-26,445,6.6,2012
tt1706593,15000000,145000000,Chronicle,Josh Trank,"['Science Fiction', 'Drama', 'Thriller']",2012-02-01,1165,6.5,2012
tt1591479,12000000,81272766,Act of Valor,Mike McCoy|Scott Waugh,"['Action', 'Thriller', 'War']",2012-02-24,328,6.3,2012
tt0837562,85000000,358375603,Hotel Transylvania,Genndy Tartakovsky,"['Animation', 'Comedy', 'Family', 'Fantasy']",2012-09-20,1706,6.7,2012
tt1922777,3000000,77712439,Sinister,Scott Derrickson,"['Horror', 'Thriller', 'Mystery']",2012-03-29,914,6.7,2012
tt1648179,0,73100172,Here Comes the Boom,Frank Coraci,"['Action', 'Comedy']",2012-10-11,434,6.1,2012
tt1855199,7000000,48126384,End of Watch,David Ayer,"['Crime', 'Drama', 'Thriller']",2012-09-20,784,7.1,2012
tt1781769,0,68929150,Anna Karenina,Joe Wright,"['Drama', 'Romance']",2012-09-06,415,6.4,2012
tt0443272,65000000,275293450,Lincoln,Steven Spielberg,"['Drama', 'War']",2012-11-09,993,6.6,2012
tt1586265,40000000,79700000,What to Expect When You're Expecting,Kirk Jones,"['Romance', 'Comedy', 'Drama']",2012-05-17,389,5.7,2012
tt1645170,65000000,179379533,The Dictator,Larry Charles,['Comedy'],2012-05-15,1159,5.9,2012
tt1034314,7500000,8135031,Iron Sky,Timo Vuorensola,"['Action', 'Comedy', 'Science Fiction']",2012-03-10,343,5.5,2012
tt1327194,25000000,99357138,The Lucky One,Scott Hicks,"['Drama', 'Romance']",2012-04-19,569,6.8,2012
tt1636826,12000000,100000000,Project X,Nima Nourizadeh,"['Comedy', 'Crime']",2012-03-01,960,6.5,2012
tt1524137,25000000,63100000,Contraband,Baltasar KormÃ¡kur,"['Thriller', 'Action', 'Drama', 'Crime']",2012-01-12,549,6.1,2012
tt2205697,0,81071,Stuck in Love,Josh Boone,"['Drama', 'Comedy']",2012-09-09,385,7.2,2012
tt1277953,145000000,746921274,Madagascar 3: Europe's Most Wanted,Eric Darnell|Tom McGrath|Conrad Vernon,"['Animation', 'Family']",2012-06-06,1290,6.4,2012
tt2388725,0,0,Paperman,John Kahrs,"['Animation', 'Family', 'Romance']",2012-11-02,507,8.0,2012
tt1212450,26000000,53676580,Lawless,John Hillcoat,"['Crime', 'Drama']",2012-08-29,656,6.7,2012
tt1838544,0,18100189,Gone,Heitor Dhalia,"['Drama', 'Thriller']",2012-02-23,208,6.0,2012
tt1486192,26000000,29657751,The Raven,James McTeigue,['Thriller'],2012-03-09,224,6.0,2012
tt1336608,75000000,59418613,Rock of Ages,Adam Shankman,"['Comedy', 'Drama', 'Music', 'Romance']",2012-06-13,240,5.9,2012
tt1656186,35000000,2106557,Stolen,Simon West,"['Action', 'Crime', 'Drama', 'Thriller']",2012-05-17,233,5.1,2012
tt0404978,0,0,Gambit,Michael Hoffman,"['Comedy', 'Crime']",2012-11-07,144,4.9,2012
tt1629757,0,0,Chasing Mavericks,Curtis Hanson|Michael Apted,['Drama'],2012-10-25,159,7.0,2012
tt1298649,68000000,68267862,The Watch,Akiva Schaffer,['Comedy'],2012-07-26,584,5.3,2012
tt1430626,60000000,118338361,The Pirates! In an Adventure with Scientists!,Peter Lord|Jeff Newitt,"['Animation', 'Adventure', 'Family', 'Comedy']",2012-03-12,262,6.4,2012
tt1560747,32000000,28258060,The Master,Paul Thomas Anderson,['Drama'],2012-09-07,387,6.8,2012
tt1132285,25000000,0,The Factory,Morgan O'Neill,"['Crime', 'Thriller', 'Mystery']",2012-10-19,57,5.5,2012
tt1195478,30000000,53909751,The Five-Year Engagement,Nicholas Stoller,['Comedy'],2012-04-27,319,5.6,2012
tt1758830,35000000,88058786,This Is 40,Judd Apatow,['Comedy'],2012-12-20,693,5.5,2012
tt1592525,20000000,32204030,Lockout,Stephen St. Leger|James Mather,"['Action', 'Thriller', 'Science Fiction']",2012-04-12,488,5.8,2012
tt1655460,35000000,24159934,Wanderlust,David Wain,['Comedy'],2012-02-24,250,5.2,2012
tt1596365,17000000,127730736,The Woman in Black,James Watkins,"['Drama', 'Horror', 'Thriller']",2012-02-01,695,6.1,2012
tt1142977,39000000,81491068,Frankenweenie,Tim Burton,"['Animation', 'Comedy', 'Family']",2012-10-04,589,6.5,2012
tt1232200,70000000,58058367,That's My Boy,Sean Anders,['Comedy'],2012-06-14,297,5.6,2012
tt1599348,85000000,208076205,Safe House,Daniel Espinosa,"['Action', 'Thriller', 'Crime', 'Mystery']",2012-02-09,992,6.2,2012
tt1615065,45000000,47000000,Savages,Oliver Stone,"['Crime', 'Drama', 'Thriller']",2012-07-06,516,6.2,2012
tt1567609,35000000,0,Get the Gringo,Adrian Grunberg,"['Action', 'Thriller', 'Crime', 'Drama']",2012-03-15,315,6.1,2012
tt0857190,3730500,6294161,The Sweeney,Nick Love,"['Action', 'Drama', 'Crime']",2012-09-11,64,5.7,2012
tt1763303,0,0,The First Time,Jon Kasdan,"['Drama', 'Comedy', 'Romance']",2012-10-19,439,7.1,2012
tt1907668,31000000,161772375,Flight,Robert Zemeckis,['Drama'],2012-11-02,1824,6.4,2012
tt1568338,42000000,46221189,Man on a Ledge,Asger Leth,"['Action', 'Thriller', 'Crime']",2012-01-13,590,6.2,2012
tt1931533,15000000,19422261,Seven Psychopaths,Martin McDonagh,"['Comedy', 'Crime', 'Thriller']",2012-09-07,773,6.6,2012
tt1430615,40000000,24719215,Big Miracle,Ken Kwapis,"['Adventure', 'Drama', 'Romance']",2012-02-02,109,6.5,2012
tt1440732,9000000,8303261,Bel Ami,Nick Ormerod|Declan Donnellan,['Drama'],2012-03-09,93,5.1,2012
tt2375779,0,0,Wrong Turn 5: Bloodlines,Declan O'Brien,"['Horror', 'Thriller']",2012-10-23,109,4.9,2012
tt2103217,6000000,31081,Maniac,Franck Khalfoun,"['Horror', 'Crime', 'Mystery', 'Thriller']",2012-12-26,189,5.8,2012
tt1433811,10000000,3428048,Disconnect,Henry Alex Rubin,"['Drama', 'Thriller']",2012-09-11,302,6.7,2012
tt1716777,16000000,12434778,People Like Us,Alex Kurtzman,['Drama'],2012-06-29,124,6.6,2012
tt1714203,5000000,8493728,Piranha 3DD,John Gulager,"['Horror', 'Thriller', 'Comedy']",2012-05-11,176,4.2,2012
tt0975645,0,23570541,Hitchcock,Sacha Gervasi,['Drama'],2012-11-22,335,6.2,2012
tt0431021,14000000,85446075,The Possession,Ole Bornedal,"['Horror', 'Thriller']",2012-08-30,283,5.8,2012
tt0938330,20000000,52302796,Silent Hill: Revelation 3D,Michael J. Bassett,"['Thriller', 'Horror', 'Mystery']",2012-10-10,262,5.1,2012
tt1764234,15000000,37930465,Killing Them Softly,Andrew Dominik,"['Crime', 'Thriller']",2012-09-20,480,5.7,2012
tt1366365,20000000,16863583,The Cold Light of Day,Mabrouk El Mechri,"['Action', 'Thriller']",2012-04-04,193,4.8,2012
tt1753496,0,0,Biohazard: Damnation,Makoto Kamiya,['Animation'],2012-09-25,96,6.2,2012
tt1764183,12000000,35485056,Arbitrage,Nicholas Jarecki,"['Drama', 'Thriller']",2012-09-14,184,5.9,2012
tt1491044,20000000,1969193,The Iceman,Ariel Vromen,"['Thriller', 'Crime', 'Drama']",2012-09-01,218,6.4,2012
tt1790886,0,104907746,The Campaign,Jay Roach,['Comedy'],2012-08-09,351,5.5,2012
tt1937264,0,0,Now Is Good,Ol Parker,"['Drama', 'Romance']",2012-05-25,246,7.4,2012
tt1234719,65000000,44806783,Red Dawn,Dan Bradley,"['War', 'Action', 'Thriller', 'Science Fiction']",2012-11-21,404,5.3,2012
tt1748179,14000000,13551174,Red Lights,Rodrigo CortÃ©s,['Thriller'],2012-03-02,206,6.1,2012
tt0383010,30000000,54819301,The Three Stooges,Bobby Farrelly|Peter Farrelly,['Comedy'],2012-04-13,82,4.9,2012
tt1535438,30000000,114281051,Hope Springs,David Frankel,"['Drama', 'Comedy', 'Romance']",2012-08-07,192,5.6,2012
tt1598873,0,0,Cleanskin,Hadi Hajaig,"['Drama', 'Thriller', 'Crime']",2012-03-08,68,5.1,2012
tt1595656,0,587615,To the Wonder,Terrence Malick,"['Drama', 'Romance']",2012-09-02,90,5.6,2012
tt1258972,15000000,15608545,The Man with the Iron Fists,RZA,['Action'],2012-11-02,244,5.1,2012
tt1456635,0,6483963,Goon,Michael Dowse,['Comedy'],2012-01-06,184,6.3,2012
tt2308733,0,0,Home Alone: The Holiday Heist,Peter Hewitt,"['Comedy', 'Crime', 'Family']",2012-11-25,29,5.2,2012
tt1531901,0,89237,Byzantium,Neil Jordan,"['Drama', 'Fantasy', 'Thriller']",2012-09-09,171,5.7,2012
tt0763831,40000000,22044277,A Thousand Words,Brian Robbins,"['Drama', 'Comedy']",2012-03-07,230,5.8,2012
tt2287663,0,0,Blue Lagoon: The Awakening,Jake Newsome,"['Drama', 'Adventure', 'Romance']",2012-06-16,126,6.1,2012
tt1829012,30000000,0,Passion,Brian De Palma,"['Thriller', 'Drama', 'Crime', 'Mystery']",2012-09-07,86,4.9,2012
tt1836944,4000000,0,The Baytown Outlaws,Barry Battles,"['Action', 'Comedy', 'Crime']",2012-08-27,56,5.5,2012
tt2083383,0,0,Trouble with the Curve,Robert Lorenz,"['Drama', 'Romance']",2012-09-21,238,6.7,2012
tt1859650,17000000,73244881,To Rome with Love,Woody Allen,"['Romance', 'Comedy']",2012-04-20,298,5.5,2012
tt1991245,0,18112929,Chernobyl Diaries,Bradley Parker,"['Horror', 'Thriller']",2012-05-24,289,4.8,2012
tt1945062,2500000,3003,About Cherry,Stephen Elliott,['Drama'],2012-02-14,58,4.4,2012
tt1932718,0,1065881,Thanks for Sharing,Stuart Blumberg,"['Comedy', 'Drama']",2012-09-07,112,5.6,2012
tt1582507,6900000,0,House at the End of the Street,Mark Tonderai,"['Horror', 'Thriller']",2012-09-21,350,5.6,2012
tt1712170,45000000,30353232,Alex Cross,Rob Cohen,"['Action', 'Thriller', 'Crime', 'Mystery']",2012-10-18,230,5.2,2012
tt1598828,40000000,36893721,One for the Money,Julie Anne Robinson,"['Action', 'Comedy', 'Thriller', 'Crime', 'Romance']",2012-01-26,271,5.2,2012
tt1441951,11000000,59520298,Quartet,Dustin Hoffman,"['Drama', 'Comedy', 'Romance']",2012-09-08,97,6.2,2012
tt1132449,26350000,1576687,Lay the Favorite,Stephen Frears,"['Drama', 'Comedy']",2012-06-22,46,4.9,2012
tt1462769,0,51854875,The Odd Life of Timothy Green,Peter Hedges,"['Fantasy', 'Drama', 'Comedy', 'Family']",2012-08-15,267,6.5,2012
tt1839492,0,9128263,Ruby Sparks,Jonathan Dayton|Valerie Faris,"['Comedy', 'Romance', 'Fantasy', 'Drama']",2012-07-25,357,6.9,2012
tt1930294,0,0,Black Rock,Katie Aselton,"['Thriller', 'Horror']",2012-01-21,43,4.8,2012
tt1623288,60000000,107139399,ParaNorman,Sam Fell|Chris Butler,"['Family', 'Animation', 'Adventure', 'Comedy']",2012-08-03,549,6.6,2012
tt2091473,15000000,8138788,Promised Land,Gus Van Sant,['Drama'],2012-09-23,160,5.7,2012
tt2023453,22000000,77112176,Diary of a Wimpy Kid: Dog Days,David Bowers,"['Comedy', 'Family']",2012-08-02,134,5.9,2012
tt0423455,19500000,0,Hemingway & Gellhorn,Philip Kaufman,"['Drama', 'Romance']",2012-08-27,26,6.2,2012
tt1836808,0,258656,Great Expectations,Mike Newell,"['Drama', 'Romance']",2012-11-30,59,6.0,2012
tt1781896,5000000,0,The Scorpion King 3 : Battle for Redemption,Roel ReinÃ©,"['Action', 'Fantasy', 'Adventure']",2012-01-17,53,4.1,2012
tt1566501,12000000,9622846,For Greater Glory - The True Story of Cristiada,Dean Wright,['Drama'],2012-06-01,20,6.8,2012
tt0485985,58000000,50365377,Red Tails,Anthony Hemingway,"['Drama', 'Action', 'Adventure', 'History', 'War']",2012-01-19,125,6.1,2012
tt1975249,10000000,0,6 Bullets,Ernie Barbarash,"['Thriller', 'Action', 'Crime']",2012-09-11,42,5.0,2012
tt1999995,0,0,Would You Rather,David Guy Levy,"['Thriller', 'Horror']",2012-10-14,164,5.7,2012
tt1663143,14000000,11417362,Fun Size,Josh Schwartz,['Comedy'],2012-10-25,83,5.4,2012
tt1540128,35000000,0,Playing for Keeps,Gabriele Muccino,"['Comedy', 'Romance']",2012-11-29,163,5.4,2012
tt1731697,1500000,1165882,The Lords of Salem,Rob Zombie,"['Horror', 'Thriller']",2012-09-10,120,4.7,2012
tt1907779,0,0,The Dinosaur Project,Sid Bennett,"['TV Movie', 'Adventure']",2012-08-09,40,4.5,2012
tt1547234,35000000,31083599,Premium Rush,David Koepp,"['Crime', 'Action', 'Thriller']",2012-08-24,592,6.1,2012
tt1920849,3000000,11947954,Bachelorette,Leslye Headland,"['Comedy', 'Romance']",2012-08-06,288,5.3,2012
tt2484120,0,0,Room on the Broom,Max Lang|Jan Lachauer,"['Family', 'Animation']",2012-12-25,21,6.3,2012
tt1694020,40000000,41863726,The Guilt Trip,Anne Fletcher,['Comedy'],2012-12-19,210,5.3,2012
tt2386231,0,0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,"['Action', 'Science Fiction', 'Thriller', 'War']",2012-05-03,36,7.4,2012
tt1866249,1000000,9138338,The Sessions,Ben Lewin,"['Drama', 'Romance', 'Comedy']",2012-05-02,102,6.3,2012
tt1937449,0,0,At Any Price,Ramin Bahrani,['Drama'],2012-08-30,34,5.5,2012
tt1307068,10000000,9636289,Seeking a Friend for the End of the World,Lorene Scafaria,"['Drama', 'Comedy', 'Romance', 'Science Fiction']",2012-06-22,425,6.2,2012
tt2112281,0,0,Tangled Ever After,Nathan Greno|Byron Howard,"['Animation', 'Comedy', 'Action', 'Family']",2012-01-13,257,7.2,2012
tt1870529,0,5310554,Won't Back Down,Daniel Barnz,['Drama'],2012-09-28,21,5.2,2012
tt1597522,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Laurent Tirard,"['Family', 'Adventure', 'Comedy']",2012-10-17,186,4.9,2012
tt1840417,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,"['Drama', 'Thriller']",2012-09-07,234,6.3,2012
tt1645155,12000000,0,Erased,Philipp StÃ¶lzl,"['Action', 'Thriller']",2012-09-27,172,5.5,2012
tt1718903,0,0,StreetDance 2,Max Giwa|Dania Pasquini,"['Drama', 'Romance']",2012-03-30,62,5.3,2012
tt1613750,16600000,0,Kon-Tiki,Joachim RÃ¸nning|Espen Sandberg,"['Adventure', 'History']",2012-08-24,189,6.9,2012
tt2109184,5000000,142817992,Paranormal Activity 4,Henry Joost|Ariel Schulman,['Horror'],2012-10-17,352,5.3,2012
tt1396226,13000000,18295,Venuto al mondo,Sergio Castellitto,"['Drama', 'Romance', 'War']",2012-09-13,80,6.8,2012
tt0337692,25000000,8784318,On the Road,Walter Salles,"['Adventure', 'Drama']",2012-05-22,205,5.6,2012
tt1680045,0,1663931,360,Fernando Meirelles,"['Drama', 'Romance']",2012-07-25,44,5.7,2012
tt1659343,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,"['Thriller', 'Action', 'Science Fiction', 'Horror', 'Mystery']",2012-10-04,79,5.1,2012
tt1558575,5000000,0,Fortress,Mike Phillips,"['Action', 'War']",2012-04-01,10,5.5,2012
tt1852770,5600000,8139,Dracula 3D,Dario Argento,"['Horror', 'Romance', 'Thriller']",2012-01-29,22,3.3,2012
tt2099556,2400000,0,Antiviral,Brandon Cronenberg,"['Science Fiction', 'Horror']",2012-09-19,75,5.7,2012
tt1713476,0,30668,The Bay,Barry Levinson,"['Horror', 'Science Fiction', 'Thriller']",2012-09-13,118,5.4,2012
tt1704573,0,0,Bernie,Richard Linklater,"['Comedy', 'Crime', 'Drama']",2012-04-27,186,6.3,2012
tt2119474,0,0,Maximum Conviction,Keoni Waxman,"['Action', 'Adventure', 'Thriller']",2012-10-25,25,4.6,2012
tt1766094,0,0,So Undercover,Tom Vaughan,['Action'],2012-01-01,169,5.7,2012
tt2008633,0,0,Radio Rebel,Peter Howitt,"['Comedy', 'Drama', 'Family', 'TV Movie']",2012-02-17,103,5.8,2012
tt2094064,0,0,Much Ado About Nothing,Joss Whedon,['Comedy'],2012-09-08,80,7.1,2012
tt1801061,0,0,Io e te,Bernardo Bertolucci,['Drama'],2012-09-18,23,5.6,2012
tt1996264,850000,1243961,"For a Good Time, Call...",Jamie Travis,['Comedy'],2012-08-31,69,5.8,2012
tt1650048,9500000,0,Laurence Anyways,Xavier Dolan,"['Drama', 'Romance']",2012-05-18,84,7.5,2012
tt1838722,0,0,Truth or Dare,Robert Heath,"['Horror', 'Thriller', 'Mystery']",2012-08-05,57,5.6,2012
tt2288005,0,0,A Turtleâ€™s Tale 2: Sammyâ€™s Escape From Paradise,Ben Stassen|Vincent Kesteloot,"['Animation', 'Adventure']",2012-08-15,40,5.7,2012
tt1935929,5000000,0,Tooth Fairy 2,Alex Zamm,"['Comedy', 'Family']",2012-03-06,22,4.9,2012
tt1817676,5000000,0,Girl in Progress,Patricia Riggen,"['Comedy', 'Drama']",2012-05-11,29,5.3,2012
tt1047540,25000000,119772232,Parental Guidance,Andy Fickman,['Comedy'],2012-12-25,154,5.9,2012
tt2231554,0,0,Grave Encounters 2,John Poliquin,['Horror'],2012-10-12,133,5.1,2012
tt2105044,0,100345,V/H/S,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence,"['Horror', 'Thriller']",2012-07-28,227,5.8,2012
tt1477855,0,8887603,Hyde Park on Hudson,Roger Michell,"['Comedy', 'Drama', 'History']",2012-12-07,53,5.2,2012
tt1560985,1000000,101758490,The Devil Inside,William Brent Bell,"['Thriller', 'Horror']",2012-01-06,162,4.5,2012
tt2076850,0,0,Flukt,Roar Uthaug,"['Action', 'History']",2012-09-28,15,5.4,2012
tt1989475,0,0,Chained,Jennifer Chambers Lynch,"['Horror', 'Thriller']",2012-08-05,46,6.3,2012
tt1748227,0,6842058,The Collection,Marcus Dunstan,"['Horror', 'Thriller']",2012-09-21,151,5.8,2012
tt1507563,25000000,432274,Dark Tide,John Stockwell,"['Thriller', 'Adventure', 'Drama']",2012-03-28,37,4.9,2012
tt1658837,18200000,0,The Tall Man,Pascal Laugier,"['Horror', 'Mystery', 'Thriller']",2012-03-19,191,5.6,2012
tt1441940,0,0,Broken,Rufus Norris,['Drama'],2012-08-22,44,6.3,2012
tt2253939,0,0,Camille redouble,NoÃ©mie Lvovsky,"['Comedy', 'Romance']",2012-09-12,37,5.9,2012
tt2035630,0,0,Starlet,Sean Baker,['Drama'],2012-11-09,21,6.5,2012
tt2103264,0,3346265,Emperor,Peter Webber,"['Drama', 'History', 'War']",2012-09-14,66,6.0,2012
tt2039399,0,0,The Philadelphia Experiment,Paul Ziller,"['Adventure', 'Science Fiction', 'Thriller', 'Mystery']",2012-07-27,28,4.2,2012
tt1621045,12000000,96070507,Think Like a Man,Tim Story,"['Comedy', 'Romance']",2012-04-16,201,6.6,2012
tt2082415,0,0,Saints and Soldiers: Airborne Creed,Ryan Little,['Drama'],2012-08-17,18,5.0,2012
tt2097307,2000000,14400000,Hit & Run,David Palmer|Dax Shepard,"['Action', 'Comedy', 'Romance']",2012-08-22,175,5.4,2012
tt1368440,0,0,Branded,Jamie Bradshaw|Aleksandr Dulerayn,['Science Fiction'],2012-09-06,34,4.6,2012
tt2095605,0,0,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,"['Thriller', 'Action', 'Crime', 'Drama']",2012-11-04,87,5.6,2012
tt1389096,0,0,Stand Up Guys,Fisher Stevens,"['Thriller', 'Comedy', 'Action']",2012-03-08,207,5.8,2012
tt1935902,0,0,The Brass Teapot,Ramaa Mosley,"['Comedy', 'Fantasy', 'Thriller']",2012-09-08,104,5.6,2012
tt1244658,0,0,Burning Bright,Carlos Brooks,"['Drama', 'Horror', 'Thriller']",2012-05-02,23,5.3,2012
tt2247732,0,0,Marvel One-Shot: Item 47,Louis D'Esposito,"['Science Fiction', 'Action', 'Fantasy']",2012-09-13,73,6.7,2012
tt2341664,0,0,Come Out and Play,Makinov,['Horror'],2012-09-13,23,4.9,2012
tt1667310,12000000,66351,Deadfall,Stefan Ruzowitzky,"['Crime', 'Drama', 'Thriller']",2012-11-08,138,5.5,2012
tt1930546,0,0,Arthur Newman,Dante Ariola,['Drama'],2012-09-07,33,5.5,2012
tt1783732,0,0,John Dies at the End,Don Coscarelli,"['Horror', 'Comedy']",2012-01-23,122,5.9,2012
tt1872818,0,0,Liberal Arts,Josh Radnor,"['Comedy', 'Drama']",2012-09-14,105,6.1,2012
tt1792647,0,34153101,Cirque du Soleil: Worlds Away,Andrew Adamson,"['Fantasy', 'Family']",2012-11-09,47,5.9,2012
tt2023690,0,61782,Sightseers,Ben Wheatley,"['Adventure', 'Comedy', 'Crime']",2012-11-30,103,6.0,2012
tt1971352,0,319285,Compliance,Craig Zobel,"['Drama', 'Thriller', 'Crime']",2012-08-23,118,6.3,2012
tt1984153,0,0,Excision,Richard Bates Jr.,['Horror'],2012-09-12,68,5.9,2012
tt2063013,0,0,Tong que tai,Zhao Lin-Shan,"['Drama', 'History']",2012-09-26,14,5.6,2012
tt1381404,0,19633027,The Company You Keep,Robert Redford,"['Drama', 'Thriller']",2012-09-06,177,5.8,2012
tt1603257,3000000,3010,ATM,David Brooks,"['Horror', 'Thriller']",2012-02-17,105,5.5,2012
tt1678051,8000000,0,Soldiers of Fortune,Maksim Korostyshevsky,"['Action', 'Adventure']",2012-06-07,34,4.9,2012
tt2246549,150000,0,Abraham Lincoln vs. Zombies,Richard Schenkman,"['Horror', 'Action', 'Thriller']",2012-05-29,32,4.1,2012
tt2125435,1800000,21107746,Beasts of the Southern Wild,Benh Zeitlin,"['Drama', 'Fantasy']",2012-06-29,262,6.6,2012
tt2332831,0,0,The Last Will and Testament of Rosalind Leigh,Rodrigo GudiÃ±o,"['Horror', 'Thriller']",2012-11-09,16,4.7,2012
tt1984279,40000000,0,The Swan Princess Christmas,Richard Rich,['Animation'],2012-11-05,14,6.4,2012
tt1988781,6000000,0,7 Below,Kevin Carraway,['Horror'],2012-04-16,12,4.5,2012
tt2112210,0,45250,My Awkward Sexual Adventure,Sean Garrity,"['Comedy', 'Romance']",2012-09-11,41,5.4,2012
tt2415112,0,0,A Bride for Christmas,Gary Yates,['Comedy'],2012-12-01,10,5.8,2012
tt1959409,4275000,0,Imaginaerum,Stobe Harju,"['Fantasy', 'Drama']",2012-11-10,35,6.0,2012
tt2076220,0,641100,Holy Motors,Leos Carax,"['Drama', 'Fantasy']",2012-07-02,133,6.7,2012
tt1488181,20000000,0,Zambezia,Wayne Thornley,['Animation'],2012-06-05,49,5.1,2012
tt1925431,20000000,4636169,Fire with Fire,David Barrett,"['Action', 'Crime', 'Drama', 'Thriller']",2012-08-31,144,5.7,2012
tt1862079,750000,4007792,Safety Not Guaranteed,Colin Trevorrow,"['Comedy', 'Romance', 'Science Fiction', 'Drama']",2012-06-08,341,6.7,2012
tt2340678,0,0,Partysaurus Rex,Mark A. Walsh,"['Animation', 'Comedy', 'Family', 'Fantasy']",2012-09-14,54,7.5,2012
tt2332522,0,0,Leviathan,Lucien Castaing-Taylor|Verena Paravel,['Documentary'],2012-08-09,14,6.0,2012
tt1840388,0,0,Rosewood Lane,Victor Salva,"['Horror', 'Thriller']",2012-01-01,12,5.0,2012
tt1954299,0,0,I Am Bruce Lee,Pete McCormack,['Documentary'],2012-02-09,14,7.0,2012
tt1734433,0,0,Eden,Megan Griffiths,['Drama'],2012-03-11,32,6.5,2012
tt2092011,0,0,What Richard Did,Lenny Abrahamson,['Drama'],2012-09-09,17,4.9,2012
tt1867093,12000000,2521,The Samaritan,David Weaver,['Thriller'],2012-03-02,27,4.7,2012
tt1272886,2000000,0,Small Apartments,Jonas Ã…kerlund,"['Comedy', 'Crime']",2012-03-10,24,5.1,2012
